airline,tweets,airline_sentiment,sentiment_encoded
US Airways,is a debit card but i am a dividend member,neutral,0
US Airways,important to do why was i told to wait in the americanair line patiencerunningout,negative,-1
US Airways,do i redeem my pass to the admirals club i have 1 free visit with my barclay card membership and can i bring a companion,neutral,0
US Airways,home east coast freeze headed to phl connect avp tgif,neutral,0
US Airways,can someone please tell me who i have to talk to getittogether findurgrip,negative,-1
US Airways,insulting that usairways americanair offer a non required 50 voucher as a goodwill offeringat least my bag can fly round trip,negative,-1
US Airways,is a travel advis for new york city and phil pa winter weather but yous air has not posted one yet can i still change flt wo pen,negative,-1
US Airways,am trying to request missed mileage and it keeps saying it cannot my flight from 213 then it says call the number,negative,-1
US Airways,413 my carryon is missingstollen off plane or left at gate worst customer service does not seem to be anyones concern,negative,-1
US Airways,about checking the plane before having everyone board the plane pissed,negative,-1
US Airways,2 get emails 1 prepurchase a snack and 2 when time to check in got neither 4 tomorrows trip do they not get sent now,neutral,0
US Airways,did not work via mobil,negative,-1
US Airways,we had our luggage 2 days now had to pay our way from st thomas to san juan spent extra because of this mess up,negative,-1
US Airways,am not a frequent flyer with us airways i am qantas can i still get notifications thank you,neutral,0
US Airways,do i get through,negative,-1
US Airways,who runs the show at the airport have a boarding pass says us airways and i have to wait in american line yousuck,negative,-1
US Airways,chance of a travel advisory or dca this weekend,neutral,0
US Airways,thank you appreciate you checking,positive,1
US Airways,i cannot book a flight to prn through your website,negative,-1
US Airways,is ridiculous planebroken cannot wait to board this one home 5 hours late flightr neverontime brutal paymytab,negative,-1
US Airways,it was sunday,neutral,0
US Airways,when does a maintenance problem and missing flight crew equal delayed due to weather i am confused since we had sunny skies,negative,-1
US Airways,keep calling your help line 800 4284322 and it keeps saying they are too busy to help to call back late flightr for a week now,negative,-1
US Airways,would like to watch the video of how loyal customers are really treated while asking for an explanation for our 6 hour delay,negative,-1
US Airways,lies they said in their email we were delayed due to weather when the sky was clear in the city we were departing,negative,-1
US Airways,am enjoying my flights so far youre doing a great job todays been tough so thanks for making my flights comfortable,positive,1
US Airways,delta has made the right call on cho please evaluate,negative,-1
US Airways,is not the question question is how do i get past the computer fastest if we both know that the computer cannot help me,neutral,0
US Airways,i have dividend miles credit card i used it to book my flight is one bag free,neutral,0
US Airways,checked all day cho needs added please evaluate,negative,-1
US Airways,there i am flying myrcltord tomorrow is weather looking ok or problematic,neutral,0
US Airways,you tell me if 5238 from clt to jan has gotten out of the gate yet i will have a tight connection out of clt to mco,neutral,0
US Airways,hold us1765 for me need to get home tonight before weather almost there,neutral,0
US Airways,,neutral,0
US Airways,at customer service desk in charlotte was fantastic so helpful and smiling evn after what sounds like long dayreward her,positive,1
US Airways,scheduled flight sat2morrow choclt cho needs to be added to weather advisory please evaluate as soon as possible,neutral,0
US Airways,squashed flight having to share my seat with another passenger is notmy idea of quality travel,negative,-1
US Airways,another apology do not fly usairways,negative,-1
US Airways,is painful being on hold to you really 25 minutes to change a flight,negative,-1
US Airways,sent my bag to philadelphia instead of miamii caught itthen was told my flight changed to tomorrow wrong again fail,negative,-1
US Airways,shall see in the next couple of minutes,neutral,0
US Airways,can you use a shuttle ticket from lga to bos for any shuttle flight probably gonna miss the 4pm,negative,-1
US Airways,did but i need to get a human being whats the fastest way to achieve this all i get is a computer,negative,-1
US Airways,staff at phx are awesome great traffic control for general boarding,positive,1
US Airways,10 four flights in a month all four delayed,negative,-1
US Airways,just direct messageed you,neutral,0
US Airways,that i was told no comps upgrades and so on reflight booking problems is good enough usairwaysfail,negative,-1
US Airways,was 4 tomorrow i missed my meeting today it was pointless 2 pay hotel today when the purpose of my trip has been screwed,negative,-1
US Airways,aa and dividendmiles yield an error what are the exact steps to navigate the phone menu all i get is a computer,negative,-1
US Airways,was on plane from pbi to clt and knew about the frozen water also saw a plane to new york city take off at the gate next door,negative,-1
US Airways,next flight delayed as well 5238 out of charlotte is it just my luck or what,negative,-1
US Airways,talked to reservation must congratulation to them very friendly good for usair the only airline we fly,positive,1
US Airways,am just trying to establish what your policy is thanks,neutral,0
US Airways,was delayed 3 hrs in mco now i am stuck in philly with a standby ticket flight 4009 solution needed,negative,-1
US Airways,did i have carried this bag on numerous times on the same style plane planning accordingly apparently accounts for nothing,neutral,0
US Airways,what i like about gate 35x nationalairpor nothini like nothin about yo ghettofab gate usairways,negative,-1
US Airways,have tried calling 3 times the past 3 days and i keep getting told to call back someone please help me,negative,-1
US Airways,agent in clt forced me to check bag in z1 proceeded to allow larger bags huge inconvenience to travel plans,negative,-1
US Airways,is vegas baby who does not have a good time in vegas laughing out loud,neutral,0
US Airways,and my wife will be flying out of atlanta to vegas on march 7th since could not get any out of tricities here in tn,neutral,0
US Airways,customer service ticket was 180 and fee is 200 it is not worth it for them accommodate me given circumstances in bos,negative,-1
US Airways,no response obviously you think this service is acceptable customerservicefail,negative,-1
US Airways,sincerely sorry sean reservations is working hard to answer everyones call and we appreciate your patience false,negative,-1
US Airways,,neutral,0
US Airways,was not weather this morning awe1701 diverted back to bos due to mechanical issues so far lost one of 3 days,negative,-1
US Airways,have been in contact with 3 people and still no answers you keep sending me to expedia and they keep sending me to you,negative,-1
US Airways,no one appreciates the sass of the gate agent at gate c38 at lga flight us626 irritated customers,negative,-1
US Airways,do i get you to stop sending me emails about my ex boyfriends account i do not care how many points he has he only has,negative,-1
US Airways,have seats on phone iwas told i was getting error msg due to paid 1st class upgrd told to check in after 12amsound right,negative,-1
US Airways,for bags now over 25min in phl bag claim,negative,-1
US Airways,flight 676 out of philly on tuesday party in row 15 if youre interested,positive,1
US Airways,is already over i think the airline should just have the flight attendants actually emphasize that vape is still smoking,negative,-1
US Airways,volumes are high so the best answer is to hang up on me,negative,-1
US Airways,got through and am able to switch my flight with no charge thank you,positive,1
US Airways,you please start offering more routes out of triflight to more locations instead of just charlotte and atlanta,neutral,0
US Airways,to north texas us air american air employees housing and education are great opportunities in the great state of texas,positive,1
US Airways,they saw it and said nothing,neutral,0
US Airways,but lost a whole day frustrating poor customer service,negative,-1
US Airways,me that my first tweet ever has to be a complaint about customer service,negative,-1
US Airways,to check in online for a flight tomorrow tried computer tablet and phone got error message on all devices,negative,-1
US Airways,how do i merge my miles accounts your sites tell me my info do not match even though i cannot find a difference,negative,-1
US Airways,had to go pick up and pay 40 cab ride very rude employee poor customer service,negative,-1
US Airways,i bring mini bottles of booze on to my flight,neutral,0
US Airways,staff at lax really messed up on this one failing to scan my suitcase tag,negative,-1
US Airways,happy with start of trip cancelled flightled flight poor customerservice,negative,-1
US Airways,try does not apply to philly,neutral,0
US Airways,is your policy around bringing a breast pump on board,neutral,0
US Airways,no dc yet i see i will keep that link and check back appreciate it,positive,1
US Airways,am glad too but i should not have to spend an hour to try and track down the basic information that you already have available,negative,-1
US Airways,you guys be offering nofee changes for flights out of dca tomorrow afternoon,neutral,0
US Airways,can i get ahold of a reservations supervisor,neutral,0
US Airways,called the btv desk they had more information so it exists your systems do not make it easy for the customer to access it,negative,-1
US Airways,and yes upinairclaire is,positive,1
US Airways,website does not give correct info said my bag was in miami was in key west the entire timei got the run around for 2 days,negative,-1
US Airways,on hold for about 45 minutes after speaking 2 lady at the airport counter gave up,negative,-1
US Airways,just want to find my bag so i would not have to go through the hassle of trying to claim what was in my suitcase usairwaysfail,negative,-1
US Airways,all that says is case open what good is that to me,negative,-1
US Airways,you not sorry i am trying 2 add a day 2 my vacation but there is a 200 charge just 2 change flights,negative,-1
US Airways,in reservations in greensboro nc is an absolute jewel thank her for me she is amazing,positive,1
US Airways,two women workng phl bag check term c 1130 et should be fired for being rude pushy and treating customers with disrespect,negative,-1
US Airways,gagent in a long time danny b for us628 dfwclt appreciated how up to date he kept us during irrops super professional,positive,1
US Airways,news we got fixed,positive,1
US Airways,not bother wasting your time usairways will send you a form letter let you choose a gift certificate worstcustomerservice,negative,-1
US Airways,is there a beareavement discount anymore or not should i just book online,neutral,0
US Airways,now that flight pushed back to 235pm departure,negative,-1
US Airways,just this trip been a few your saving grace is your cheaper flights now willing to pay more 4 bttr service on bttr airlines,negative,-1
US Airways,experience to key west lost luggage called to check was told not to call back reconsidering my flight back,negative,-1
US Airways,you,positive,1
US Airways,needed to be at my destination by lunchtime today no one could get us on a flight but i have since learned delta had one,negative,-1
US Airways,i get that im asking specifically what will you do with the feedback ive given you,neutral,0
US Airways,i am charlotte big surprise,negative,-1
US Airways,flightled flight 50 person line and one agent helping to rebook you could have handed this one better,negative,-1
US Airways,here on hold for an hour then told usairways has done all it is willing to which was apologize stillnotonmyflight,negative,-1
US Airways,is happening with flight 1701 from bos to phl daughter and her fiancee are stuck in bos,negative,-1
US Airways,not it funny that usairways just apologizes but does not actually take steps 2 go above beyond for customers notimpressed,negative,-1
US Airways,flight now cancelled flightled have been rebooked on 2pm flight if on time take off i will have spent 5 extra hours at dca,negative,-1
US Airways,been sitting on this plane for almost an hour waiting for it to be fueled should not that have been done before we got on,negative,-1
US Airways,you,positive,1
US Airways,i get a free mimosa to compensate my flight delay yet again thank you,negative,-1
US Airways,agent on the phone did a great job,positive,1
US Airways,your act together start treating your passengers w kinder have more sanitized planes take a page from delta perhaps,negative,-1
US Airways,a joke stop losing my luggage,negative,-1
US Airways,i book using some sort of breavement program i need to get home for my pops funeral,neutral,0
US Airways,have been on hold for 35 mins to sort out my reservation out of sync message when trying to check in whats wrong,negative,-1
US Airways,you but i dont understand what will you do with my feedback,neutral,0
US Airways,no idea what customer service means as the customer if you mess up my plans do not treat me like its no big deal,negative,-1
US Airways,on hold 1 hour and 45 minutes and counting platinum who cares problems checking in who cares,negative,-1
US Airways,about a little help for the two gate agents trying to rebook flight 1707,negative,-1
US Airways,respect the stress of a merger but one rep to reschedulereplane 15 people who are already late flight youcandobetter,negative,-1
US Airways,i am on flight to fll and told to take a train back to pbi to get my car there are no trains to pbi,negative,-1
US Airways,fly quite a bit and it is not difficult to communicate if agents let people know whats happening arrangements can be made,negative,-1
US Airways,on the phone unfortunately it wiped out an entire trip which is why i am so displeased,negative,-1
US Airways,to new york city from clt funny to hear all phones ring at once and then the entire plane groan has happened twice more,negative,-1
US Airways,it send bloody marys to row 27,positive,1
US Airways,out of gainesville fl,neutral,0
US Airways,already let them know and sent 4 complaints got a call back finally when i was asleep and there is no return call back,negative,-1
US Airways,you for valuing my feedback what will you do with it,neutral,0
US Airways,flights werent from this morning it was 4 flights 2 on thursday and 2 on monday which turned into tuesday,negative,-1
US Airways,spoke with a customer service rep who was rude and curt and transferred me to eternal hold sad badservice mergerdisaster,negative,-1
US Airways,customer service is a nightmare i have been on hold for 1 hour i am a platinum member with aa and feel like it is worthless,negative,-1
US Airways,let us me down every single flight gets delayed,negative,-1
US Airways,on the ground in charlotte with no gate or comms for flight deck great happy friday hope i make my connection,negative,-1
US Airways,,neutral,0
US Airways,it never ran so fast in my life,neutral,0
US Airways,have been standing on a very crowded bus for the past 30 mins for dcapit help americanair,negative,-1
US Airways,but you cannot my flight was cancelled flightled for maintenance reasons and the next available flight was too late flight for me,negative,-1
US Airways,i was rebooked the next day weds thanks just upset that i lost 2 additional work days and paid for my own hotel losing,negative,-1
US Airways,gate d9 in clt and get me on this flight,neutral,0
US Airways,i need to tweet everyone how horrible your airline is for you to take notice let me try that route,negative,-1
US Airways,fix this as soon as possible,negative,-1
US Airways,just felt that you could do better in making the emails feel a little less of we dont care were automated,negative,-1
US Airways,you cancelled flightled my flight back during the holidays and gave me a refund of 851ticket from phl to ewr really,negative,-1
US Airways,am logged into a flight booking problems i need to add api before travelling to the states but i cannot see where to do it,negative,-1
US Airways,for helping with reflight booking problems cancelled flightedflight yvonne anthony you will help us get to tel aviv on time happyfriday,positive,1
US Airways,thanks to yvonne anthony from the chairmans desk top tier customer service today outstanding service support,positive,1
US Airways,the plane is 100 degrees and we are burning up this is completely illegal,negative,-1
US Airways,you fucking kidding me,negative,-1
US Airways,siting on tarmac in philly for another 15 minutes this is so lame sorry does not help this is terrible,negative,-1
US Airways,is the damn delay,negative,-1
US Airways,would be nice to just pull up to the gate still sitting here,negative,-1
US Airways,is the worst one for airlines cannot do anything once your original flight time has gone by useless,negative,-1
US Airways,completely wasted my work day thank you for the bad service and bad friday,negative,-1
US Airways,also it is great that you tweet complainers but what about the inperson help when i need it robyn f in manch useless,negative,-1
US Airways,be receiving a long detailed complaint letter soon long story short never flying usair again,negative,-1
US Airways,for making miss connection getting rebooked missing that too and a miserable day started my day 430am for nothing,negative,-1
US Airways,to learn operations sit a plane overnight at gsp and not realize there is a mech problem then delay flight 3 12 hours,negative,-1
US Airways,the flight was delayed closed the doors only to tell us we would not be leaving for an hour and a half bad bad service,negative,-1
US Airways,would you not give us the option to get off the plane instead of sit on it for an hour and a half when you knew at the gate,negative,-1
US Airways,overflowed over the armrest and under with legs sprawled you should refund me i had no choice grossedout,negative,-1
US Airways,appreciate your prompt response,positive,1
US Airways,was available male flight crew was not nicedismissive big guy was standby and probably did not even pay for choice,negative,-1
US Airways,we should have been told that before we were sitting on the plane for an hour to have the option of not getting on,negative,-1
US Airways,did not want to hang out on your plane all day when i am traveling to get work done and turn right back around unacceptable,negative,-1
US Airways,not seem likely bc your team failed to scan my bag in lax and you recycle bagtag numbers that does not help usairwaysfail,negative,-1
US Airways,is a complete waste of my day a trip to my for work has now turned into sitting on your planes all day ridiculous,negative,-1
US Airways,should have been given the option to get off the plane not sit on it for a time longer than our actually flight,negative,-1
US Airways,plane is moving and it is no that is we are moving to the end of the runway to sit because lga has one runway open,negative,-1
US Airways,course weather was a joke 43 beats 5 degrees in phl,neutral,0
US Airways,was available male flight crew was not nicedismissive big guy was standby and probably did not even pay,negative,-1
US Airways,setting themselves up for a lawsuit no way we should sit on a plane for an hour and a half,negative,-1
US Airways,you us 1786 219 phl to fll overall 1st class has improved with more food now on phl to fll and most crews are super,positive,1
US Airways,want to not sit on a plane from dca to lga for an hour and a half which is longer than my flight,negative,-1
US Airways,is so unacceptable i am going for the day now most of my day will be sitting on your plane not to mention there is no air,negative,-1
US Airways,moving the plane to the end of the runway for us to sit on it for an hour and a half they did not even let us off,negative,-1
US Airways,is there somebody avail who can help with an refund its unbelievable on the phone w us for more than 7 hrs in 4 days,negative,-1
US Airways,a us airways you need to do something about this i left philly to thaw out,negative,-1
US Airways,a scotch water and fa asked if i wanted full glass or half 60 yrs old and first time ever asked that,negative,-1
US Airways,the mark was like a mile back also were an hour late flight so thanks a ton for the great service today,negative,-1
US Airways,got 1 drink then fa sat in jump seat doing crosswords glasses picked up at landing just a very lazy service 4 first class,negative,-1
US Airways,for a choice seat my choice is to not have big man next to me in my seat too oldseatnocushion worstflight nohelponboard,negative,-1
US Airways,class no snack basket was catered so drinks only no preflight drink or coathanging 1st drink service 50 min after take off,negative,-1
US Airways,told us last night that there was a ground stop at ohare four hours after obama landed stop blaming someone else,negative,-1
US Airways,delayed due to frozentoilet medicalissue mechanicalissue dispatchissue weve heard it all letsgo,negative,-1
US Airways,does that mean not having private conversations and not helping those w luggage that would not fit overhead,negative,-1
US Airways,trying to make a connection to punta cana leave phl at 950,neutral,0
US Airways,the worst 45 minute delay in boston not weather relate flightd going to miss our connecting flight gassing up the plane issue,negative,-1
US Airways,the worst still have not left everyone missing connections,negative,-1
US Airways,flight to philadelphia it is a little disappointing for the unnecessary delays and it is not even snowing in fl,negative,-1
US Airways,have been trying to book a flight using my miles for 3 straight days 210 min on phone still have not talked to a human,negative,-1
US Airways,you help me reroute my trip,neutral,0
US Airways,miss connecting flight delayed flying out of boston,negative,-1
US Airways,i am in the finalstretch to chairman execplat mileagerun for 6k needed any suggestions letsgo,neutral,0
US Airways,flight 1839 waiting for weight and balance info for the past 30 minutes,negative,-1
US Airways,you for refunding me on my baggage really appreciate it,positive,1
US Airways,for taking my flight off the board and not providing and updates about my flight which is 26 minutes late flight,negative,-1
US Airways,i am so going to miss us airways you always provided great service and never let me down,positive,1
US Airways,again worse experience in my life,negative,-1
US Airways,rebooked myself but cancelled flighting flight because crew expired after boarding is unacceptable you started delaying at 130pm,negative,-1
US Airways,hrs stranded in dcazero apologies and the worst customer service been a faithful traveler for 15 years but no more,negative,-1
US Airways,response does not correct the fact that your pilot failed to keep passengers updated,negative,-1
US Airways,at dca at 5 prime minister still here at 3 am due to mechanical issues and lack of snacks on the plane absolutely worse experience,negative,-1
US Airways,was 1838 almost 5 hours late flight due to mechanical,negative,-1
US Airways,flying usairways again horrible experience terrible customer service,negative,-1
US Airways,boarding pass email,neutral,0
US Airways,willsunday just a few days away,positive,1
US Airways,am following you now,neutral,0
US Airways,you knew the pilot wouldnt be able to complete the trip wasted all of our time,negative,-1
US Airways,have been on three planes for flight 1907 and still have not left the ground bad service sad,negative,-1
US Airways,told to offload because the captain was over hours this has been a terrible experience,negative,-1
US Airways,were we loaded onto the plane 4 hours late flight mind you made to sit for 40 minutes,negative,-1
US Airways,load us on the flight if the captain was over the hours he could fly in one consecutive period unacceptable,negative,-1
US Airways,the plane this is ridiculous,negative,-1
US Airways,were excited to have you fly with us jb when will this be spring break,positive,1
US Airways,just sitting here nobody has said anything whats up,neutral,0
US Airways,is actually not true you can get a seat online after a big hassle that policy is totally dishonest and misleading faa,negative,-1
US Airways,will thank you for at least tweeting me back better than most,positive,1
US Airways,seems unlikely without a crew here to board us,negative,-1
US Airways,is incorrect four people last flight of the night with our bags horriblecustomerservice,negative,-1
US Airways,to be flying with yall soon,positive,1
US Airways,that you can choose the same seat for free after clicking 100 buttons,neutral,0
US Airways,fact that you are making customers pay 15 to choose a seat and try to convince them using psychological tricks with colors,negative,-1
US Airways,do that in addition to reviewing on my blog your agents were pleasant but the experience was less than,negative,-1
US Airways,new seat assignment service is an embarrassment to airlines and customers worldwide shameonyou usairwayssucks,negative,-1
US Airways,experience ever with you guyssee my blog tomorrow on my experience maybe you can help make it better,negative,-1
US Airways,the freezing bus is just doing circles,negative,-1
US Airways,explain i have plenty of time since i am stranded,negative,-1
US Airways,doubt that its 1121p we r still being held captive on the ground at dca a little communication from up front would b nice,negative,-1
US Airways,does it cost 900 to change a 100 ticket when it only cost 150 to purchase a new ticket,negative,-1
US Airways,sitting on a freezing bus because nobody is in the plane what is up,negative,-1
US Airways,already spoke to someone several times about the matter and no one is sympathetic or will fly us home early complimentary,negative,-1
US Airways,not want me to get home,negative,-1
US Airways,do not stand alone for me i bought tix based on usair confirmed flight what good is confirmation if you change it anyway,negative,-1
US Airways,you r prof hostage takerswe stood on bus 2 plane for 25 minnow sitting on plane with no mvmt 1 announcement 4 hour,negative,-1
US Airways,bet you do not but i am the paying customer here i know how to check for flight delays thank you,negative,-1
US Airways,cannot even use my return flight home because the change fees you charge are too expensive forcing me to purchase a new ticket,negative,-1
US Airways,great after a 5 hour delay we get to sit on the plane for another hour without it moving flight 1137 has been awful,negative,-1
US Airways,is the 1st sorry i received from your company the least you could do is fly us home early at no extra charge,negative,-1
US Airways,flying with you guys again extremely disorganized and too many delays,negative,-1
US Airways,buddies are currently delayed 35 hours and counting in dca on their ways to cae for a golf week any compensation flydelta,negative,-1
US Airways,890 was the delay flight 5136 was my missed connection help,negative,-1
US Airways,flight that i did not connect to was 1857,negative,-1
US Airways,when i do simple google search by flight number it tells me which gate so would not be that difficult am sure disappointed,negative,-1
US Airways,not sure how you guys do not know gate is occupied and keep us waiting,negative,-1
US Airways,your miles program is ripoffquick ticket fee 75 i hope you all end up on unemployment,negative,-1
US Airways,dca delayed again this needs to stop i will be filing complaints with the faa and consumer affairs,negative,-1
US Airways,on the tarmac waiting to deplane 40 minutes the level of service i have come to expect,negative,-1
US Airways,gladly take the loyal customers money but when you cause an inconvenience you do nothing to help fix the problem you caused,negative,-1
US Airways,least you could do is make up for what you have caused you are ruining peoples memories you should be ashamed,negative,-1
US Airways,a late flight plane then missing flight crew then maintenance problems gates switched 4 times you call this customer service,negative,-1
US Airways,to your expensive change fees either out of all the airlines we chose yours all do you could screw us stranded no help,negative,-1
US Airways,cannot afford the international change fees to rebook our trip so we wanted to go home turns out we cannot afford to go home,negative,-1
US Airways,it is not their fault because their policy says they at least got us to our destination really,neutral,0
US Airways,our honeymoon by causing us to miss our international flight and now we are stranded,negative,-1
US Airways,attendant on 4553 phl to after midday tonight was fab an asset to your team from 1f have a great night team,positive,1
US Airways,for overflight booking problems first class and automatically downgrading my upgrade 3 min before boarding ffstatusdontmatter thenewaa,negative,-1
US Airways,having 2 grandbabies in 2 weeks will travel to dc for the births thank you for the reasonable fares see you saturday,positive,1
US Airways,you usairways your fare to from dtw to dca was much lower than delta and southwestair thank you you won me over,positive,1
US Airways,728 from phl to london has been sitting on the tarmac for 46min withno further update from the pilot what gives,negative,-1
US Airways,already have four times,negative,-1
US Airways,minutes holding seriously if your average wait time is over 30 minutes then maybe just maybe youre understaffed,negative,-1
US Airways,submitted refund request before 1st flight 2 days ago is that all i need 2 do,negative,-1
US Airways,know that thanks evaluate further chairman,positive,1
US Airways,i have shared my concerns four times already to no avail gez frustrated flyer,negative,-1
US Airways,hot food on a 5 hour flight crazy could not eat in phl before christ our original connection was 40 min late flight what gives phltolas,negative,-1
US Airways,flight delay cinci to philly due to new ground staff miss connection to man uk and now have to argue for hotel what the fuck,negative,-1
US Airways,you for continuing to be the worst airline out did not need that extra hour of sleep after 29 hours of travel anyway,negative,-1
US Airways,guess they only respond to compliments sorry cannot thinkof even one,negative,-1
US Airways,disappoints again cancelled flighted flights missed appointments promised refund is a lie,negative,-1
US Airways,minutes on hold waiting to speak with an agent come on usairways ridiculous baggagelost usairways,negative,-1
US Airways,to locate baggage this is frustrating all my sons clothes and needs in it zfv yyz usairways baggagelost,negative,-1
US Airways,already did my question is why does it still say in progress on askpaypal it is been 6 days,negative,-1
US Airways,you kidding me bad customer service folks flew from psp to phx flight 2692 on 219 cont,negative,-1
US Airways,for getting me rescheduled on a direct flight to nola tonight in 10 minutesand hopefully an hour earlier getting there,positive,1
US Airways,with flight in gainesville us airways 5137 to clt will miss connecting flight 5547 to iad when can i get another flight,negative,-1
US Airways,no rep can talk 3 days late flightr you r asking me to checkin to my flight tmrw and my refund is being requested deal w this,negative,-1
US Airways,17 has been waiting for 30 minutes at rsw waiting for weight balance clearance come on let us leave,negative,-1
US Airways,when will it be marked completed i am scared i am going to lose my reservation or my money is going to be refunded,negative,-1
US Airways,completed if that is the case then why does it still say in progress on paypals website i reserved on the 13th,negative,-1
US Airways,so i contacted my bank they took the money out today i also contacted usairways they said my reservation is,neutral,0
US Airways,the calls when flights delayed but the recorded msg is tedious just goes on on i vote for texts if practical,negative,-1
US Airways,communication on delayed flight out of lga i got 2 emails in seconds w different delay times horrible,negative,-1
US Airways,you finally got our bag customer services reps were wonderful,positive,1
US Airways,a 605pm flight out of phl sat 221 snow expected are we able to switch to an earlier flight without penalty,neutral,0
US Airways,got our bags today thanks,neutral,0
US Airways,min hold time then a hang up by manager mike in dividend miles dept tough to justify sticking with the us air cc and status,negative,-1
US Airways,fails to disappoint,negative,-1
US Airways,flyer bought tkt in aa also both accounts are linked so why cannot i check in for flight tomorrow,negative,-1
US Airways,person taking tickets is rude and now we are delayed 450 minutes because you overfilled fuel on the plane 500,negative,-1
US Airways,500 out of seattle has 10lbs too much fuel and no water for the lavoratories nice job guys est 40min behind now,negative,-1
US Airways,437 phxord lead fa bill is the most professional fa i have seen in 9 years of flying usair i have no ab cards,positive,1
US Airways,miss you too work has taken me out of philly ive been on flight 1776 from bos phl so many times i should have a res seat,positive,1
US Airways,vuelos24es sell too cheap madnew york city with usairways are they trusted webs or is it a scam,neutral,0
US Airways,total lack of cust service for a mom flying solo w baby will not be flying w am air again,negative,-1
US Airways,anarchy on flight 5 to slc people walking in with nothing packed in bags with arms full of stuff getittogether,negative,-1
US Airways,you knowhockey sticks are expensive your baggage handlers should not just be throwing them on the cart,negative,-1
US Airways,problem things worked out at airport thanks,positive,1
US Airways,word on whether or not flight 1971 from seattle to charlotte will have connections held or,neutral,0
US Airways,change direct flights from ric to jfk instead of lga please lga is the pits,neutral,0
US Airways,tried it but doesnt help very much and reservation seems to be overwhelmed with some issues,negative,-1
US Airways,take a lesson from southwestair and wait for passengers from connecting flights shame,negative,-1
US Airways,you have a phone nbr for refund dept,neutral,0
US Airways,you post travel alerts on your website traveling to bdl on sunday morning,neutral,0
US Airways,it is a domestic flight thank you,positive,1
US Airways,i bring a copy or photo of my babys birth certificate for the flight i feel uncomfortable traveling with the real thing,neutral,0
US Airways,like to see you do similar in phl,neutral,0
US Airways,made it safely,positive,1
US Airways,say connections are good stillbut another reflight booking problems is the last thing i need today,negative,-1
US Airways,me to talk to americanair about my delayed flights aa tells me to talk to us ihatemergers,negative,-1
US Airways,is the holdup should i be looking for another flight,negative,-1
US Airways,is going to take up to an hournot okay usair not okay this is ruining everything,negative,-1
US Airways,delayed further,negative,-1
US Airways,min hung up always awful having to call reservations there,negative,-1
US Airways,guess from now on i should take my chances keep the 50 for the courtesy free because it seems cabin is always full,negative,-1
US Airways,hours late flightr and i lost my conection,negative,-1
US Airways,heard monterey airport was closed due to thick fog any updates,neutral,0
US Airways,15min hold on your reservation line embarrassing aa platinum member,negative,-1
US Airways,the changes in the lounge cheese veggies olives in addition to the crackers and snack mix,positive,1
US Airways,if you have another method also that would be nice appears to be a design flaw,positive,1
US Airways,every one of these on every flight is like this there needs to be more velcro or something,negative,-1
US Airways,secure the footrest shelf in business class on a330 airplanes,negative,-1
US Airways,to fuel up realizing there was more cargo to add to plane one way to try and mask a delay,negative,-1
US Airways,gate team are polite but your planes are habitually late flight in many cases passengers are waiting for the flight crew,negative,-1
US Airways,you us airways with yo shitty chicken salad sandwich that so overpriced and you fuking make me wait in a 6 hour layover fuk you and,negative,-1
US Airways,for that uncertainty i know you run an account you do not create policy but it is an undue penalty for a job reqing flexibility,negative,-1
US Airways,there anyway to get rebook in help on twitter,neutral,0
US Airways,are you letting us go to the runway if there are mechanical problems wewantcomps,negative,-1
US Airways,the fuck is going on with the 130 from dc to bos twice we go back back to the gate after leaving for the runway total bs,negative,-1
US Airways,moving we are in the tarmac delayed for some unknown reason i will keep you posted,negative,-1
US Airways,keep missing my updated connections need to make it to jax to be in my friends wedding strandedattheairport,negative,-1
US Airways,are you guys losing luggage when it was suppose to be on the same flight i was on highly disappointed no meds no clothes,negative,-1
US Airways,to connect to discuss sponsorship opportunities with silicon valleys only 10 day film festival,neutral,0
US Airways,poor excuse i was towards front of plane no sandwiches we have to pay for them should have more,negative,-1
US Airways,am not patient i am annoyed if you cannot book this travel online then you should not make people wait on the phone,negative,-1
US Airways,airways csr at phoenix airport fixed the problem,neutral,0
US Airways,in yuma waiting for 2702 to go looks like i might miss 2696 to montereyregionalairport need options please,negative,-1
US Airways,bledsoe thanks for your feedback alan thank you but no help as i watch a flt lve withopen seats and i wait 3hrs for nxt flt,negative,-1
US Airways,do not think the us site allows that unlike can i use a us credit if i held on,neutral,0
US Airways,out loud me too,positive,1
US Airways,waiting on a response,negative,-1
US Airways,do i call to use credit fm prev cxl tix that cannot be rebooked onlinerep i called quoted me 1k higher than the website,negative,-1
US Airways,basically i am stuck paying for hidden fees and being bumped to an inferior flight jetblue here i come usairways mergers,negative,-1
US Airways,will i change it,neutral,0
US Airways,the irony a dog who will not spot barking in waiting area is now right in front of me please send me a cocktail coupon stat,negative,-1
US Airways,when is us air switching to aa ios application aa application is much better,neutral,0
US Airways,75 change is ok most of the time but if there r open seats on earlier flt and no chkd bag why not let someone fly standby,neutral,0
US Airways,to the gate agent in state college pa that was able to get me on an earlier flight and figure out an earlier connection,positive,1
US Airways,just think it is weird to have mileage as 6,positive,1
US Airways,1783 clt to bos,neutral,0
US Airways,of my 4 kids are anxious husband and i cannot sit with all 4 with current setup no warning that our 6 seats changed,negative,-1
US Airways,you guys switched me and did not inform me of the chathes,negative,-1
